,date,state,cases_dif,deaths_dif
28837,2021-08-09,Arkansas,995.0,21.0
28892,2021-08-10,Arkansas,2620.0,24.0
28947,2021-08-11,Arkansas,2940.0,20.0
29002,2021-08-12,Arkansas,2318.0,30.0
29057,2021-08-13,Arkansas,3023.0,36.0
29112,2021-08-14,Arkansas,2117.0,13.0
29167,2021-08-15,Arkansas,1517.0,22.0
29222,2021-08-16,Arkansas,856.0,31.0
29277,2021-08-17,Arkansas,2203.0,41.0
29332,2021-08-18,Arkansas,2685.0,26.0
29387,2021-08-19,Arkansas,3549.0,16.0
29442,2021-08-20,Arkansas,2407.0,33.0
29497,2021-08-21,Arkansas,2520.0,31.0
29552,2021-08-22,Arkansas,1229.0,29.0
29607,2021-08-23,Arkansas,986.0,30.0
29662,2021-08-24,Arkansas,2223.0,45.0
29717,2021-08-25,Arkansas,2781.0,25.0
29772,2021-08-26,Arkansas,2318.0,32.0
29827,2021-08-27,Arkansas,2866.0,30.0
29882,2021-08-28,Arkansas,2166.0,18.0
29937,2021-08-29,Arkansas,787.0,25.0
29992,2021-08-30,Arkansas,882.0,33.0
30047,2021-08-31,Arkansas,2626.0,22.0
30102,2021-09-01,Arkansas,2890.0,35.0
30157,2021-09-02,Arkansas,2453.0,34.0
30212,2021-09-03,Arkansas,2129.0,19.0
30267,2021-09-04,Arkansas,2360.0,16.0
30322,2021-09-05,Arkansas,1072.0,19.0
30377,2021-09-06,Arkansas,937.0,13.0
30432,2021-09-07,Arkansas,583.0,38.0
30487,2021-09-08,Arkansas,2181.0,34.0
30542,2021-09-09,Arkansas,2481.0,27.0
30597,2021-09-10,Arkansas,2159.0,30.0
30652,2021-09-11,Arkansas,1749.0,33.0
30707,2021-09-12,Arkansas,1116.0,35.0
30762,2021-09-13,Arkansas,646.0,31.0
30817,2021-09-14,Arkansas,1544.0,36.0
30872,2021-09-15,Arkansas,1919.0,28.0
30927,2021-09-16,Arkansas,1824.0,33.0
30982,2021-09-17,Arkansas,1809.0,17.0
31037,2021-09-18,Arkansas,1574.0,23.0
31092,2021-09-19,Arkansas,739.0,10.0
31147,2021-09-20,Arkansas,396.0,37.0
31202,2021-09-21,Arkansas,1401.0,17.0
31258,2021-09-22,Arkansas,1463.0,29.0
31314,2021-09-23,Arkansas,1540.0,20.0
31370,2021-09-24,Arkansas,1365.0,13.0
31426,2021-09-25,Arkansas,1012.0,14.0
31482,2021-09-26,Arkansas,417.0,15.0
31538,2021-09-27,Arkansas,470.0,40.0
31594,2021-09-28,Arkansas,800.0,21.0
31650,2021-09-29,Arkansas,1153.0,19.0
31706,2021-09-30,Arkansas,1004.0,21.0
31762,2021-10-01,Arkansas,857.0,27.0
31818,2021-10-02,Arkansas,642.0,6.0
31874,2021-10-03,Arkansas,486.0,16.0
31930,2021-10-04,Arkansas,195.0,12.0
31986,2021-10-05,Arkansas,747.0,23.0
32042,2021-10-06,Arkansas,882.0,6.0
32098,2021-10-07,Arkansas,893.0,21.0
32154,2021-10-08,Arkansas,739.0,8.0
32210,2021-10-09,Arkansas,887.0,21.0
32266,2021-10-10,Arkansas,467.0,289.0
32322,2021-10-11,Arkansas,217.0,12.0
32378,2021-10-12,Arkansas,733.0,15.0
32434,2021-10-13,Arkansas,694.0,19.0
32490,2021-10-14,Arkansas,781.0,10.0
32546,2021-10-15,Arkansas,714.0,16.0
32602,2021-10-16,Arkansas,562.0,3.0
32658,2021-10-17,Arkansas,383.0,5.0
32714,2021-10-18,Arkansas,142.0,2.0
32770,2021-10-19,Arkansas,661.0,19.0
32826,2021-10-20,Arkansas,672.0,9.0
32882,2021-10-21,Arkansas,506.0,7.0
32938,2021-10-22,Arkansas,622.0,18.0
32994,2021-10-23,Arkansas,440.0,12.0
33050,2021-10-24,Arkansas,246.0,14.0
33106,2021-10-25,Arkansas,161.0,11.0
33162,2021-10-26,Arkansas,502.0,14.0
33218,2021-10-27,Arkansas,559.0,19.0
33274,2021-10-28,Arkansas,517.0,19.0
33330,2021-10-29,Arkansas,546.0,9.0
33386,2021-10-30,Arkansas,464.0,17.0
33442,2021-10-31,Arkansas,221.0,6.0
33498,2021-11-01,Arkansas,137.0,8.0
33554,2021-11-02,Arkansas,641.0,28.0
33610,2021-11-03,Arkansas,546.0,22.0
33666,2021-11-04,Arkansas,428.0,18.0
33722,2021-11-05,Arkansas,557.0,20.0
33778,2021-11-06,Arkansas,455.0,11.0
33834,2021-11-07,Arkansas,266.0,14.0
33890,2021-11-08,Arkansas,141.0,11.0
33946,2021-11-09,Arkansas,614.0,14.0
34002,2021-11-10,Arkansas,675.0,3.0
34058,2021-11-11,Arkansas,673.0,22.0
34114,2021-11-12,Arkansas,515.0,13.0
34170,2021-11-13,Arkansas,590.0,2.0
34226,2021-11-14,Arkansas,307.0,5.0
34282,2021-11-15,Arkansas,151.0,12.0
34338,2021-11-16,Arkansas,814.0,13.0
34394,2021-11-17,Arkansas,828.0,3.0
34450,2021-11-18,Arkansas,907.0,4.0
34506,2021-11-19,Arkansas,732.0,9.0
34562,2021-11-20,Arkansas,674.0,4.0
34618,2021-11-21,Arkansas,304.0,3.0
34674,2021-11-22,Arkansas,270.0,5.0
34730,2021-11-23,Arkansas,690.0,7.0
34786,2021-11-24,Arkansas,694.0,16.0
34842,2021-11-25,Arkansas,579.0,9.0
34898,2021-11-26,Arkansas,303.0,0.0
34954,2021-11-27,Arkansas,507.0,1.0
35010,2021-11-28,Arkansas,374.0,0.0
35066,2021-11-29,Arkansas,207.0,2.0
35122,2021-11-30,Arkansas,1044.0,12.0
35178,2021-12-01,Arkansas,930.0,20.0
35234,2021-12-02,Arkansas,1226.0,6.0
35290,2021-12-03,Arkansas,1174.0,6.0
35346,2021-12-04,Arkansas,805.0,22.0
35402,2021-12-05,Arkansas,383.0,18.0
35458,2021-12-06,Arkansas,302.0,13.0
35514,2021-12-07,Arkansas,932.0,24.0
35570,2021-12-08,Arkansas,860.0,20.0
35626,2021-12-09,Arkansas,918.0,14.0
35682,2021-12-10,Arkansas,1093.0,21.0
35738,2021-12-11,Arkansas,747.0,9.0
35794,2021-12-12,Arkansas,218.0,8.0
35850,2021-12-13,Arkansas,275.0,17.0
35906,2021-12-14,Arkansas,782.0,15.0
35962,2021-12-15,Arkansas,1027.0,21.0
36018,2021-12-16,Arkansas,805.0,12.0
36074,2021-12-17,Arkansas,1111.0,17.0
36130,2021-12-18,Arkansas,816.0,12.0
36186,2021-12-19,Arkansas,406.0,14.0
36242,2021-12-20,Arkansas,434.0,26.0
36298,2021-12-21,Arkansas,955.0,15.0
36354,2021-12-22,Arkansas,897.0,10.0
36410,2021-12-23,Arkansas,1314.0,13.0
36466,2021-12-24,Arkansas,1719.0,24.0
36522,2021-12-25,Arkansas,1024.0,14.0
36578,2021-12-26,Arkansas,422.0,8.0
36634,2021-12-27,Arkansas,981.0,15.0
36690,2021-12-28,Arkansas,2414.0,16.0
499,2020-03-11,Delaware,,
545,2020-03-12,Delaware,3.0,0.0
593,2020-03-13,Delaware,0.0,0.0
644,2020-03-14,Delaware,0.0,0.0
696,2020-03-15,Delaware,3.0,0.0
749,2020-03-16,Delaware,1.0,0.0
802,2020-03-17,Delaware,8.0,0.0
856,2020-03-18,Delaware,10.0,0.0
910,2020-03-19,Delaware,4.0,0.0
964,2020-03-20,Delaware,9.0,0.0
1018,2020-03-21,Delaware,6.0,0.0
1072,2020-03-22,Delaware,11.0,0.0
1126,2020-03-23,Delaware,31.0,0.0
1180,2020-03-24,Delaware,17.0,0.0
1234,2020-03-25,Delaware,15.0,0.0
1288,2020-03-26,Delaware,24.0,1.0
1342,2020-03-27,Delaware,22.0,1.0
1396,2020-03-28,Delaware,49.0,3.0
1451,2020-03-29,Delaware,18.0,1.0
1506,2020-03-30,Delaware,32.0,1.0
1561,2020-03-31,Delaware,55.0,3.0
1616,2020-04-01,Delaware,49.0,1.0
1671,2020-04-02,Delaware,25.0,1.0
1726,2020-04-03,Delaware,57.0,2.0
1781,2020-04-04,Delaware,143.0,0.0
1836,2020-04-05,Delaware,80.0,0.0
1891,2020-04-06,Delaware,110.0,1.0
1946,2020-04-07,Delaware,145.0,1.0
2001,2020-04-08,Delaware,188.0,3.0
2056,2020-04-09,Delaware,93.0,4.0
2111,2020-04-10,Delaware,117.0,9.0
2166,2020-04-11,Delaware,153.0,1.0
2221,2020-04-12,Delaware,146.0,2.0
2276,2020-04-13,Delaware,136.0,6.0
2331,2020-04-14,Delaware,165.0,2.0
2386,2020-04-15,Delaware,88.0,3.0
2441,2020-04-16,Delaware,61.0,6.0
2496,2020-04-17,Delaware,248.0,9.0
2551,2020-04-18,Delaware,215.0,6.0
2606,2020-04-19,Delaware,0.0,0.0
2661,2020-04-20,Delaware,207.0,5.0
2716,2020-04-21,Delaware,186.0,10.0
2771,2020-04-22,Delaware,269.0,7.0
2826,2020-04-23,Delaware,108.0,3.0
2881,2020-04-24,Delaware,134.0,8.0
2936,2020-04-25,Delaware,134.0,12.0
2991,2020-04-26,Delaware,458.0,8.0
3046,2020-04-27,Delaware,128.0,5.0
3101,2020-04-28,Delaware,413.0,12.0
3156,2020-04-29,Delaware,80.0,7.0
3211,2020-04-30,Delaware,79.0,8.0
3266,2020-05-01,Delaware,184.0,7.0
3321,2020-05-02,Delaware,120.0,9.0
3376,2020-05-03,Delaware,170.0,9.0
3431,2020-05-04,Delaware,80.0,5.0
3486,2020-05-05,Delaware,83.0,5.0
3541,2020-05-06,Delaware,407.0,6.0
3596,2020-05-07,Delaware,161.0,9.0
3651,2020-05-08,Delaware,144.0,11.0
3706,2020-05-09,Delaware,194.0,8.0
3761,2020-05-10,Delaware,170.0,3.0
3816,2020-05-11,Delaware,118.0,1.0
3871,2020-05-12,Delaware,176.0,12.0
3926,2020-05-13,Delaware,211.0,10.0
3981,2020-05-14,Delaware,271.0,13.0
4036,2020-05-15,Delaware,150.0,11.0
4091,2020-05-16,Delaware,174.0,15.0
4146,2020-05-17,Delaware,123.0,4.0
4201,2020-05-18,Delaware,199.0,7.0
4256,2020-05-19,Delaware,168.0,7.0
4311,2020-05-20,Delaware,157.0,6.0
4366,2020-05-21,Delaware,192.0,7.0
4421,2020-05-22,Delaware,143.0,5.0
4476,2020-05-23,Delaware,161.0,2.0
4531,2020-05-24,Delaware,119.0,2.0
4586,2020-05-25,Delaware,156.0,6.0
4641,2020-05-26,Delaware,101.0,3.0
4696,2020-05-27,Delaware,30.0,9.0
4751,2020-05-28,Delaware,75.0,1.0
4806,2020-05-29,Delaware,65.0,11.0
4861,2020-05-30,Delaware,186.0,5.0
4916,2020-05-31,Delaware,76.0,5.0
4971,2020-06-01,Delaware,107.0,2.0
5026,2020-06-02,Delaware,80.0,5.0
5081,2020-06-03,Delaware,27.0,2.0
5136,2020-06-04,Delaware,34.0,11.0
5191,2020-06-05,Delaware,27.0,2.0
5246,2020-06-06,Delaware,72.0,2.0
5301,2020-06-07,Delaware,97.0,8.0
5356,2020-06-08,Delaware,30.0,0.0
5411,2020-06-09,Delaware,48.0,12.0
5466,2020-06-10,Delaware,36.0,3.0
5521,2020-06-11,Delaware,50.0,1.0
5576,2020-06-12,Delaware,67.0,0.0
5631,2020-06-13,Delaware,56.0,5.0
5686,2020-06-14,Delaware,35.0,3.0
5741,2020-06-15,Delaware,76.0,1.0
5796,2020-06-16,Delaware,63.0,1.0
5851,2020-06-17,Delaware,41.0,2.0
5906,2020-06-18,Delaware,55.0,5.0
5961,2020-06-19,Delaware,112.0,2.0
6016,2020-06-20,Delaware,70.0,1.0
6071,2020-06-21,Delaware,94.0,1.0
6126,2020-06-22,Delaware,45.0,0.0
6181,2020-06-23,Delaware,27.0,69.0
6236,2020-06-24,Delaware,42.0,1.0
6291,2020-06-25,Delaware,91.0,2.0
6346,2020-06-26,Delaware,37.0,0.0
6401,2020-06-27,Delaware,74.0,0.0
6456,2020-06-28,Delaware,135.0,0.0
6511,2020-06-29,Delaware,150.0,0.0
6566,2020-06-30,Delaware,98.0,2.0
6621,2020-07-01,Delaware,36.0,0.0
6676,2020-07-02,Delaware,221.0,1.0
6731,2020-07-03,Delaware,192.0,2.0
6786,2020-07-04,Delaware,73.0,0.0
6841,2020-07-05,Delaware,132.0,0.0
6896,2020-07-06,Delaware,165.0,0.0
6951,2020-07-07,Delaware,121.0,2.0
7006,2020-07-08,Delaware,48.0,1.0
7061,2020-07-09,Delaware,69.0,2.0
7116,2020-07-10,Delaware,121.0,0.0
7171,2020-07-11,Delaware,91.0,0.0
7226,2020-07-12,Delaware,61.0,0.0
7281,2020-07-13,Delaware,75.0,0.0
7336,2020-07-14,Delaware,90.0,1.0
7391,2020-07-15,Delaware,81.0,3.0
7446,2020-07-16,Delaware,64.0,0.0
7501,2020-07-17,Delaware,223.0,0.0
7556,2020-07-18,Delaware,92.0,2.0
7611,2020-07-19,Delaware,90.0,0.0
7666,2020-07-20,Delaware,105.0,0.0
7721,2020-07-21,Delaware,122.0,2.0
7776,2020-07-22,Delaware,46.0,2.0
7831,2020-07-23,Delaware,132.0,2.0
7886,2020-07-24,Delaware,278.0,49.0
7941,2020-07-25,Delaware,-27.0,1.0
7996,2020-07-26,Delaware,115.0,0.0
8051,2020-07-27,Delaware,116.0,0.0
8106,2020-07-28,Delaware,70.0,1.0
8161,2020-07-29,Delaware,126.0,1.0
8216,2020-07-30,Delaware,87.0,0.0
8271,2020-07-31,Delaware,99.0,4.0
8326,2020-08-01,Delaware,89.0,0.0
8381,2020-08-02,Delaware,72.0,0.0
8436,2020-08-03,Delaware,106.0,0.0
8491,2020-08-04,Delaware,82.0,2.0
8546,2020-08-05,Delaware,159.0,0.0
8601,2020-08-06,Delaware,69.0,0.0
8656,2020-08-07,Delaware,80.0,1.0
8711,2020-08-08,Delaware,57.0,2.0
8766,2020-08-09,Delaware,73.0,1.0
8821,2020-08-10,Delaware,59.0,0.0
8876,2020-08-11,Delaware,65.0,0.0
8931,2020-08-12,Delaware,66.0,1.0
8986,2020-08-13,Delaware,202.0,1.0
9041,2020-08-14,Delaware,373.0,0.0
9096,2020-08-15,Delaware,56.0,0.0
9151,2020-08-16,Delaware,55.0,0.0
9206,2020-08-17,Delaware,85.0,0.0
9261,2020-08-18,Delaware,57.0,0.0
9316,2020-08-19,Delaware,50.0,2.0
9371,2020-08-20,Delaware,75.0,0.0
9426,2020-08-21,Delaware,52.0,5.0
9481,2020-08-22,Delaware,58.0,0.0
9536,2020-08-23,Delaware,67.0,0.0
9591,2020-08-24,Delaware,47.0,4.0
9646,2020-08-25,Delaware,20.0,-1.0
9701,2020-08-26,Delaware,24.0,1.0
9756,2020-08-27,Delaware,-10.0,0.0
9811,2020-08-28,Delaware,107.0,0.0
9866,2020-08-29,Delaware,266.0,0.0
9921,2020-08-30,Delaware,-6.0,0.0
9976,2020-08-31,Delaware,86.0,1.0
10031,2020-09-01,Delaware,106.0,0.0
10086,2020-09-02,Delaware,14.0,1.0
10141,2020-09-03,Delaware,104.0,0.0
10196,2020-09-04,Delaware,99.0,0.0
10251,2020-09-05,Delaware,140.0,2.0
10306,2020-09-06,Delaware,151.0,1.0
10361,2020-09-07,Delaware,206.0,0.0
10416,2020-09-08,Delaware,59.0,0.0
10471,2020-09-09,Delaware,0.0,0.0
10526,2020-09-10,Delaware,158.0,4.0
10581,2020-09-11,Delaware,93.0,0.0
10636,2020-09-12,Delaware,167.0,0.0
10691,2020-09-13,Delaware,123.0,2.0
10746,2020-09-14,Delaware,88.0,2.0
10801,2020-09-15,Delaware,200.0,1.0
10856,2020-09-16,Delaware,97.0,1.0
10911,2020-09-17,Delaware,84.0,0.0
10966,2020-09-18,Delaware,48.0,1.0
11021,2020-09-19,Delaware,83.0,1.0
11076,2020-09-20,Delaware,117.0,0.0
11131,2020-09-21,Delaware,101.0,6.0
11186,2020-09-22,Delaware,94.0,1.0
11241,2020-09-23,Delaware,69.0,1.0
11296,2020-09-24,Delaware,117.0,1.0
11351,2020-09-25,Delaware,138.0,1.0
11406,2020-09-26,Delaware,71.0,2.0
11461,2020-09-27,Delaware,104.0,0.0
11516,2020-09-28,Delaware,129.0,1.0
11571,2020-09-29,Delaware,142.0,1.0
11626,2020-09-30,Delaware,82.0,1.0
11681,2020-10-01,Delaware,174.0,0.0
11736,2020-10-02,Delaware,150.0,6.0
11791,2020-10-03,Delaware,188.0,3.0
11846,2020-10-04,Delaware,118.0,0.0
11901,2020-10-05,Delaware,120.0,0.0
11956,2020-10-06,Delaware,103.0,1.0
12011,2020-10-07,Delaware,84.0,3.0
12066,2020-10-08,Delaware,132.0,2.0
12121,2020-10-09,Delaware,145.0,0.0
12176,2020-10-10,Delaware,171.0,2.0
12231,2020-10-11,Delaware,132.0,1.0
12286,2020-10-12,Delaware,159.0,2.0
12341,2020-10-13,Delaware,105.0,3.0
12396,2020-10-14,Delaware,71.0,1.0
12451,2020-10-15,Delaware,95.0,1.0
12506,2020-10-16,Delaware,164.0,1.0
12561,2020-10-17,Delaware,218.0,2.0
12616,2020-10-18,Delaware,151.0,1.0
12671,2020-10-19,Delaware,103.0,1.0
12726,2020-10-20,Delaware,129.0,2.0
12781,2020-10-21,Delaware,50.0,2.0
12836,2020-10-22,Delaware,153.0,0.0
12891,2020-10-23,Delaware,159.0,8.0
12946,2020-10-24,Delaware,160.0,2.0
13001,2020-10-25,Delaware,114.0,1.0
13056,2020-10-26,Delaware,207.0,4.0
13111,2020-10-27,Delaware,81.0,1.0
13166,2020-10-28,Delaware,143.0,2.0
13221,2020-10-29,Delaware,161.0,1.0
13276,2020-10-30,Delaware,198.0,15.0
13331,2020-10-31,Delaware,200.0,4.0
13386,2020-11-01,Delaware,175.0,2.0
13441,2020-11-02,Delaware,185.0,0.0
13496,2020-11-03,Delaware,115.0,2.0
13551,2020-11-04,Delaware,108.0,0.0
13606,2020-11-05,Delaware,219.0,4.0
13661,2020-11-06,Delaware,282.0,0.0
13716,2020-11-07,Delaware,223.0,0.0
13771,2020-11-08,Delaware,345.0,2.0
13826,2020-11-09,Delaware,305.0,1.0
13881,2020-11-10,Delaware,204.0,3.0
13936,2020-11-11,Delaware,230.0,2.0
13991,2020-11-12,Delaware,204.0,8.0
14046,2020-11-13,Delaware,470.0,2.0
14101,2020-11-14,Delaware,379.0,2.0
14156,2020-11-15,Delaware,408.0,0.0
14211,2020-11-16,Delaware,397.0,0.0
14266,2020-11-17,Delaware,352.0,3.0
14321,2020-11-18,Delaware,203.0,3.0
14376,2020-11-19,Delaware,398.0,0.0
14431,2020-11-20,Delaware,663.0,4.0
14486,2020-11-21,Delaware,505.0,0.0
14541,2020-11-22,Delaware,487.0,2.0
14596,2020-11-23,Delaware,403.0,4.0
14651,2020-11-24,Delaware,453.0,5.0
14706,2020-11-25,Delaware,331.0,3.0
14761,2020-11-26,Delaware,584.0,1.0
14816,2020-11-27,Delaware,591.0,2.0
14871,2020-11-28,Delaware,500.0,0.0
14926,2020-11-29,Delaware,581.0,7.0
14981,2020-11-30,Delaware,403.0,2.0
15036,2020-12-01,Delaware,689.0,5.0
15091,2020-12-02,Delaware,355.0,2.0
15146,2020-12-03,Delaware,758.0,0.0
15201,2020-12-04,Delaware,942.0,3.0
15256,2020-12-05,Delaware,698.0,0.0
15311,2020-12-06,Delaware,816.0,11.0
15366,2020-12-07,Delaware,799.0,0.0
15421,2020-12-08,Delaware,753.0,10.0
15476,2020-12-09,Delaware,929.0,0.0
15531,2020-12-10,Delaware,643.0,3.0
15586,2020-12-11,Delaware,782.0,1.0
15641,2020-12-12,Delaware,1058.0,8.0
15696,2020-12-13,Delaware,584.0,1.0
15751,2020-12-14,Delaware,997.0,0.0
15806,2020-12-15,Delaware,685.0,10.0
15861,2020-12-16,Delaware,787.0,7.0
15916,2020-12-17,Delaware,839.0,12.0
15971,2020-12-18,Delaware,341.0,9.0
16026,2020-12-19,Delaware,1027.0,4.0
16081,2020-12-20,Delaware,480.0,4.0
16136,2020-12-21,Delaware,440.0,9.0
16191,2020-12-22,Delaware,567.0,1.0
16246,2020-12-23,Delaware,612.0,0.0
16301,2020-12-24,Delaware,780.0,16.0
16356,2020-12-25,Delaware,638.0,3.0
16411,2020-12-26,Delaware,820.0,4.0
16466,2020-12-27,Delaware,584.0,2.0
16521,2020-12-28,Delaware,431.0,1.0
16576,2020-12-29,Delaware,701.0,0.0
16631,2020-12-30,Delaware,407.0,23.0
16686,2020-12-31,Delaware,860.0,5.0
16741,2021-01-01,Delaware,608.0,4.0
16796,2021-01-02,Delaware,809.0,0.0
16851,2021-01-03,Delaware,611.0,0.0
16906,2021-01-04,Delaware,849.0,7.0
16961,2021-01-05,Delaware,767.0,10.0
17016,2021-01-06,Delaware,629.0,0.0
17071,2021-01-07,Delaware,1220.0,2.0
17126,2021-01-08,Delaware,554.0,8.0
17181,2021-01-09,Delaware,972.0,12.0
17236,2021-01-10,Delaware,798.0,3.0
17291,2021-01-11,Delaware,554.0,14.0
17346,2021-01-12,Delaware,619.0,5.0
17401,2021-01-13,Delaware,727.0,3.0
17456,2021-01-14,Delaware,892.0,1.0
17511,2021-01-15,Delaware,662.0,7.0
17566,2021-01-16,Delaware,645.0,14.0
17621,2021-01-17,Delaware,922.0,0.0
17676,2021-01-18,Delaware,616.0,0.0
17731,2021-01-19,Delaware,401.0,5.0
17786,2021-01-20,Delaware,464.0,5.0
17841,2021-01-21,Delaware,748.0,1.0
17896,2021-01-22,Delaware,710.0,0.0
17951,2021-01-23,Delaware,682.0,9.0
18006,2021-01-24,Delaware,660.0,5.0
18061,2021-01-25,Delaware,616.0,8.0
18116,2021-01-26,Delaware,299.0,16.0
18171,2021-01-27,Delaware,342.0,7.0
18226,2021-01-28,Delaware,663.0,3.0
18281,2021-01-29,Delaware,440.0,3.0
18336,2021-01-30,Delaware,616.0,3.0
18391,2021-01-31,Delaware,520.0,9.0
18446,2021-02-01,Delaware,424.0,11.0
18501,2021-02-02,Delaware,201.0,7.0
18556,2021-02-03,Delaware,286.0,22.0
18611,2021-02-04,Delaware,243.0,5.0
18666,2021-02-05,Delaware,321.0,56.0
18721,2021-02-06,Delaware,286.0,11.0
18776,2021-02-07,Delaware,762.0,6.0
18831,2021-02-08,Delaware,337.0,0.0
18886,2021-02-09,Delaware,279.0,13.0
18941,2021-02-10,Delaware,251.0,24.0
18996,2021-02-11,Delaware,414.0,17.0
19051,2021-02-12,Delaware,388.0,7.0
19106,2021-02-13,Delaware,409.0,13.0
19161,2021-02-14,Delaware,331.0,1.0
19216,2021-02-15,Delaware,236.0,0.0
19271,2021-02-16,Delaware,130.0,8.0
19326,2021-02-17,Delaware,212.0,25.0
19381,2021-02-18,Delaware,271.0,10.0
19436,2021-02-19,Delaware,329.0,17.0
19491,2021-02-20,Delaware,350.0,23.0
19546,2021-02-21,Delaware,201.0,1.0
19601,2021-02-22,Delaware,358.0,1.0
19656,2021-02-23,Delaware,138.0,11.0
19711,2021-02-24,Delaware,278.0,23.0
19766,2021-02-25,Delaware,295.0,4.0
19821,2021-02-26,Delaware,297.0,12.0
19876,2021-02-27,Delaware,419.0,0.0
19931,2021-02-28,Delaware,282.0,4.0
19986,2021-03-01,Delaware,281.0,0.0
20041,2021-03-02,Delaware,113.0,4.0
20096,2021-03-03,Delaware,232.0,14.0
20151,2021-03-04,Delaware,218.0,4.0
20206,2021-03-05,Delaware,231.0,9.0
20261,2021-03-06,Delaware,265.0,11.0
20316,2021-03-07,Delaware,215.0,9.0
20371,2021-03-08,Delaware,209.0,2.0
20426,2021-03-09,Delaware,116.0,7.0
20481,2021-03-10,Delaware,212.0,10.0
20536,2021-03-11,Delaware,789.0,2.0
20591,2021-03-12,Delaware,231.0,2.0
20646,2021-03-13,Delaware,245.0,8.0
20701,2021-03-14,Delaware,225.0,3.0
20756,2021-03-15,Delaware,233.0,4.0
20811,2021-03-16,Delaware,137.0,3.0
20866,2021-03-17,Delaware,372.0,2.0
20921,2021-03-18,Delaware,302.0,1.0
20976,2021-03-19,Delaware,210.0,5.0
21031,2021-03-20,Delaware,307.0,4.0
21086,2021-03-21,Delaware,345.0,3.0
21141,2021-03-22,Delaware,142.0,2.0
21196,2021-03-23,Delaware,180.0,4.0
21251,2021-03-24,Delaware,210.0,0.0
21306,2021-03-25,Delaware,219.0,1.0
21361,2021-03-26,Delaware,287.0,0.0
21416,2021-03-27,Delaware,376.0,8.0
21471,2021-03-28,Delaware,361.0,0.0
21526,2021-03-29,Delaware,340.0,8.0
21581,2021-03-30,Delaware,171.0,7.0
21636,2021-03-31,Delaware,229.0,0.0
21691,2021-04-01,Delaware,386.0,0.0
21746,2021-04-02,Delaware,402.0,6.0
21801,2021-04-03,Delaware,487.0,0.0
21856,2021-04-04,Delaware,299.0,1.0
21911,2021-04-05,Delaware,201.0,0.0
21966,2021-04-06,Delaware,229.0,1.0
22021,2021-04-07,Delaware,236.0,0.0
22076,2021-04-08,Delaware,362.0,1.0
22131,2021-04-09,Delaware,380.0,5.0
22186,2021-04-10,Delaware,419.0,4.0
22241,2021-04-11,Delaware,367.0,1.0
22296,2021-04-12,Delaware,355.0,3.0
22351,2021-04-13,Delaware,210.0,6.0
22406,2021-04-14,Delaware,380.0,4.0
22461,2021-04-15,Delaware,400.0,4.0
22516,2021-04-16,Delaware,407.0,1.0
22571,2021-04-17,Delaware,455.0,6.0
22626,2021-04-18,Delaware,381.0,0.0
22681,2021-04-19,Delaware,389.0,0.0
22736,2021-04-20,Delaware,160.0,1.0
22791,2021-04-21,Delaware,286.0,0.0
22846,2021-04-22,Delaware,274.0,1.0
22901,2021-04-23,Delaware,326.0,5.0
22956,2021-04-24,Delaware,334.0,6.0
23011,2021-04-25,Delaware,295.0,1.0
23066,2021-04-26,Delaware,237.0,1.0
23121,2021-04-27,Delaware,144.0,0.0
23176,2021-04-28,Delaware,241.0,5.0
23231,2021-04-29,Delaware,194.0,2.0
23286,2021-04-30,Delaware,367.0,1.0
23341,2021-05-01,Delaware,216.0,1.0
23396,2021-05-02,Delaware,288.0,0.0
23451,2021-05-03,Delaware,158.0,0.0
23506,2021-05-04,Delaware,137.0,0.0
23561,2021-05-05,Delaware,197.0,2.0
23616,2021-05-06,Delaware,171.0,1.0
23671,2021-05-07,Delaware,203.0,0.0
23726,2021-05-08,Delaware,173.0,7.0
23781,2021-05-09,Delaware,200.0,0.0
23836,2021-05-10,Delaware,104.0,5.0
23891,2021-05-11,Delaware,89.0,3.0
23946,2021-05-12,Delaware,114.0,0.0
24001,2021-05-13,Delaware,125.0,4.0
24056,2021-05-14,Delaware,135.0,3.0
24111,2021-05-15,Delaware,158.0,0.0
24166,2021-05-16,Delaware,134.0,0.0
24221,2021-05-17,Delaware,82.0,0.0
24276,2021-05-18,Delaware,86.0,0.0
24331,2021-05-19,Delaware,753.0,1.0
24386,2021-05-20,Delaware,103.0,0.0
24441,2021-05-21,Delaware,135.0,2.0
24496,2021-05-22,Delaware,114.0,5.0
24551,2021-05-23,Delaware,85.0,0.0
24606,2021-05-24,Delaware,44.0,0.0
24661,2021-05-25,Delaware,74.0,1.0
24716,2021-05-26,Delaware,49.0,0.0
24771,2021-05-27,Delaware,75.0,0.0
24826,2021-05-28,Delaware,74.0,0.0
24881,2021-05-29,Delaware,89.0,1.0
24936,2021-05-30,Delaware,51.0,0.0
24991,2021-05-31,Delaware,45.0,0.0
25046,2021-06-01,Delaware,28.0,0.0
25101,2021-06-02,Delaware,17.0,5.0
25156,2021-06-03,Delaware,46.0,2.0
25211,2021-06-04,Delaware,48.0,6.0
25266,2021-06-05,Delaware,65.0,3.0
25321,2021-06-06,Delaware,56.0,0.0
25376,2021-06-07,Delaware,41.0,0.0
25431,2021-06-08,Delaware,21.0,0.0
25486,2021-06-09,Delaware,37.0,0.0
25541,2021-06-10,Delaware,33.0,2.0
